, 14 days,SMA12,EMA12,TBR24,VOL29,MOM10,,SMA26,EMA26,TBR12,VOL87,,Change,Gain,Loss,AV GAIN,AV LOSS,RS(INPUT 10),RSI,,,,SMA_12>SMA26,EMA_12>EMA26,TBR12>TBR24,VOL29>VOL87,MOM>0,RSI>70%,14 day increase
358.65,0,363.7516667,364.4552683,-0.025487053,0.029240109,-18.21,,363.6442308,358.7063097,-0.00153118,0.041113966,,-1.11,0,1.11,2.098,0.277,7.57400722,88.33684211,,,,1,1,0,0,0,0,0
357.54,0,363.1533333,364.2549706,-0.028503111,0.030558085,-16,,363.92,357.4502839,-0.004621381,0.040973597,,0,0,0,1.987,0.387,5.134366925,83.69839933,,,,0,1,0,0,0,0,0
357.54,0,362.3716667,363.9652315,-0.028503111,0.031279976,-18.2,,363.9942308,357.5469012,-0.004621381,0.040879632,,0,0,0,2.207,0.387,5.702842377,85.08095605,,,,0,1,0,0,0,0,0
357.54,0,361.4058333,363.571478,-0.048463074,0.031682776,-17.65,,363.9726923,357.5394691,-0.004621381,0.040677041,,0.56,0.56,0,2.207,0.442,4.99321267,83.31445829,,,,0,1,0,0,0,0,0
358.1,0,360.8083333,363.1463788,-0.046972721,0.032103803,-18.21,,363.9092308,358.1431178,-0.003062361,0.040431979,,1.1,1.1,0,2.207,0.386,5.71761658,85.11376784,,,,0,1,0,0,0,0,0
359.2,0,360.4408333,362.730141,-0.044045243,0.032490821,-14.35,,363.7607692,359.2812986,0,0.04024959,,-2.21,0,2.21,2.207,0.772,2.85880829,74.08526351,,,,0,1,0,0,0,0,0
356.99,0,359.7508333,362.271786,-0.049926813,0.033198522,-7.17,,363.5061538,356.8137463,0,0.040163134,,-2.2,0,2.2,1.986,1.269,1.56501182,61.01382488,,,,0,1,0,0,0,1,0
354.79,0,359.1991667,361.7990753,-0.05578177,0.034382802,-1.11,,363.0607692,354.6343272,0,0.040243358,,-9.94,0,9.94,1.766,1.655,1.067069486,51.62233265,,,,0,1,0,0,0,1,0
344.85,1,357.4975,361.1372945,-0.082235529,0.035838959,8.83,,361.9784615,344.0973594,-0.026479971,0.040726895,,1.11,1.11,0,0.772,1.655,0.466465257,31.80881747,,,,0,1,0,0,1,1,1
345.96,1,355.8425,360.3227107,-0.079281437,0.037001744,8.27,,361.1723077,346.10328,-0.023346413,0.040792409,,-5.52,0,5.52,0.772,1.599,0.482801751,32.56010122,,,,0,1,0,0,1,1,1
340.44,1,354.1416667,359.3717809,-0.093972056,0.038332412,11.31,,360.1961538,340.0043631,-0.038929509,0.040988764,,1.1,1.1,0,0.468,1.599,0.292682927,22.64150943,,,,0,1,0,0,1,1,1
341.54,1,352.7616667,358.3548402,-0.091044578,0.039313869,9.93,,359.22,341.6581259,-0.043278523,0.040744329,,-2.2,0,2.2,0.496,1.489,0.333109469,24.98740554,,,,0,1,0,0,1,1,1
339.34,1,351.1525,357.2467879,-0.096899534,0.039675455,17.65,,358.1803846,339.1616826,-0.077955601,0.040571636,,0.55,0.55,0,0.276,2.041,0.135227829,11.91195511,,,,0,1,0,0,1,1,1
339.89,1,349.6816667,356.0829231,-0.100724944,0.038573689,28.14,,357.1407692,339.9460244,-0.076461158,0.04000001,,0,0,0,0.276,3.09,0.089320388,8.199643494,,,,0,1,0,0,1,1,1
339.89,1,348.2108333,354.8718324,-0.111096582,0.036744936,28.14,,356.1011538,339.8856904,-0.076461158,0.039778697,,4.96,4.96,0,0.276,3.09,0.089320388,8.199643494,,,,0,1,0,0,1,1,1
344.85,1,347.1533333,353.684371,-0.104588061,0.033974272,23.18,,355.3369231,345.23187,-0.082235529,0.039591475,,4.97,4.97,0,0.276,2.594,0.106399383,9.616724739,,,,0,1,0,0,1,1,1
349.82,1,346.4633333,352.5734421,-0.103255575,0.031897867,25.93,,354.6792308,350.1729331,-0.069008649,0.039493886,,3.86,3.86,0,0.276,2.869,0.096200767,8.775834658,,,,0,1,0,0,1,1,1
353.68,1,346.0033333,351.5626561,-0.093360677,0.030604487,18.76,,354.085,353.9497744,-0.058735862,0.039670855,,0,0,0,0.607,2.483,0.244462344,19.64401294,,,,0,0,0,0,1,1,1
353.68,1,345.7275,350.6649398,-0.093360677,0.02998139,17.66,,353.6392308,353.6592481,-0.058735862,0.04002194,,0.55,0.55,0,0.717,2.483,0.288763592,22.40625,,,,0,0,0,0,1,1,1
354.23,1,345.6808333,349.8981542,-0.091950782,0.028614508,18.21,,353.2784615,354.273904,-0.057272122,0.040496687,,-2.48,0,2.48,0.717,2.538,0.28250591,22.02764977,,,,0,0,0,0,1,1,1
351.75,1,346.2558333,349.3377971,-0.098308126,0.026881775,16.83,,352.7584615,351.5558535,-0.063872255,0.040986033,,-0.28,0,0.28,0.855,2.538,0.336879433,25.19893899,,,,0,0,0,0,1,1,1
351.47,1,346.715,348.9342899,-0.099025891,0.024367597,14.35,,352.3761538,351.4633959,-0.064617432,0.041272713,,5.52,5.52,0,1.103,2.538,0.434594169,30.29387531,,,,0,0,0,0,1,1,1
356.99,1,348.0941667,348.8050402,-0.084875673,0.021315857,9.38,,352.0576923,357.4151234,-0.049926813,0.041225106,,11.04,11.04,0,1.103,2.041,0.540421362,35.0826972,,,,0,0,0,0,1,1,1
368.03,1,350.3016667,349.0352904,-0.056575237,0.019089703,-1.66,,352.1426923,368.846529,-0.020545576,0.041281981,,0,0,0,1.103,0.937,1.177161153,54.06862745,,,,0,0,0,0,0,1,1
368.03,1,352.6925,349.597938,-0.056575237,0.018710038,2.2,,352.4188462,367.9671901,-0.020545576,0.041593898,,0,0,0,1.103,1.323,0.833711262,45.4657873,,,,1,0,0,0,1,1,1
368.03,1,355.0375,350.4347937,-0.056575237,0.0188128,6.62,,352.8007692,368.0348315,-0.026272621,0.042103693,,7.72,7.72,0,1.103,1.765,0.624929178,38.45885635,,,,1,0,0,0,1,1,1
375.75,1,358.0258333,351.602646,-0.03678544,0.018877263,2.21,,353.4584615,376.3434745,-0.017313074,0.043071488,,-3.31,0,3.31,1.103,1.324,0.833081571,45.44705398,,,,1,0,0,0,1,1,1
372.44,1,360.325,352.9445466,-0.045270443,0.019346622,9.93,,354.0315385,372.1397327,-0.032949913,0.044110247,,-1.1,0,1.1,0.772,1.765,0.437393768,30.42964131,,,,1,0,0,0,1,1,1
371.34,1,362.1183333,354.3558984,-0.048090233,0.0195707,13.79,,354.5623077,371.2784821,-0.048090233,0.045637474,,1.1,1.1,0,0.662,2.041,0.324350808,24.49130596,,,,1,0,1,0,1,1,1
372.44,1,363.6816667,355.790632,-0.045270443,0.02013532,17.66,,355.1353846,372.5293475,-0.045270443,0.046790203,,-3.86,0,3.86,0.662,2.428,0.272652389,21.42394822,,,,1,0,1,0,1,1,1
368.58,1,364.9233333,357.195663,-0.055165342,0.020534916,20.41,,355.5384615,368.276204,-0.055165342,0.048339815,,-2.76,0,2.76,0.387,2.428,0.159390445,13.74777975,,,,1,0,1,0,1,1,1
365.82,1,365.8891667,358.5331251,-0.062240451,0.020173015,19.31,,355.7930769,365.6310612,-0.062240451,0.049449871,,0.55,0.55,0,0.497,2.428,0.204695222,16.99145299,,,,1,0,1,0,1,1,1
366.37,1,367.1075,359.8522597,-0.060830556,0.018519575,16,,356.1538462,366.4268414,-0.060830556,0.051174122,,0,0,0,0.773,2.373,0.325747998,24.57088366,,,,1,0,1,0,1,1,1
366.37,1,368.3491667,361.1594761,-0.060830556,0.016740945,11.04,,356.5992308,366.3656276,-0.060830556,0.052481411,,3.86,3.86,0,1.269,2.373,0.534766119,34.84349259,,,,1,0,1,0,1,1,1
370.23,1,369.4525,362.435326,-0.057603217,0.014549169,9.38,,357.5753846,370.5272594,-0.050935658,0.053506826,,4.42,4.42,0,1.269,2.207,0.574988672,36.50747986,,,,1,0,0,0,1,1,1
374.65,1,370.0041667,363.599763,-0.04635239,0.013331196,7.72,,358.6788462,374.9671339,-0.039605229,0.054383487,,3.31,3.31,0,1.269,2.041,0.621754042,38.33836858,,,,1,0,0,0,1,1,1
377.96,1,370.8316667,364.7123636,-0.037926997,0.013625,7.72,,360.1219231,378.1902205,-0.031120226,0.055260427,,4.41,4.41,0,1.269,2.041,0.621754042,38.33836858,,,,1,0,0,0,1,1,1
382.37,0,372.0266667,365.837641,-0.026701624,0.013625,-1.65,,361.6923077,382.6915215,-0.019815432,0.055775234,,2.76,2.76,0,1.765,1.6,1.103125,52.45170877,,,,1,0,0,0,0,1,0
385.13,0,372.8083333,366.9100552,-0.019676221,0.013685067,-8.83,,363.4534615,385.3175753,-0.012740323,0.055874057,,4.97,4.97,0,2.207,1.324,1.666918429,62.50354007,,,,1,0,0,0,0,1,0
390.1,0,374.28,368.0438928,-0.007025403,0.013672369,-11.59,,365.3846154,390.4678788,0,0.055718939,,-1.11,0,1.11,2.207,1.048,2.105916031,67.80337942,,,,1,0,0,0,0,1,0
388.99,0,375.7508333,369.229576,-0.009850837,0.014237503,-8.27,,367.2730769,388.876317,0,0.055471839,,-3.86,0,3.86,2.096,1.269,1.651694247,62.28826152,,,,1,0,0,0,0,1,0
385.13,1,376.8083333,370.3955387,-0.019676221,0.015493254,-4.41,,368.8223077,384.8418218,-0.001426053,0.055184604,,-2.76,0,2.76,1.71,1.269,1.34751773,57.40181269,,,,1,0,0,0,0,1,1
382.37,1,377.9575,371.5589173,-0.026701624,0.016303262,-0.55,,370.0742308,382.1798599,-0.014230839,0.054961539,,-4.96,0,4.96,1.434,1.379,1.039883974,50.97760398,,,,1,0,0,0,0,1,1
377.41,1,378.9233333,372.6919044,-0.039326987,0.016278103,10.48,,370.9869231,377.0430877,-0.029769403,0.054891157,,2.2,2.2,0,0.938,1.986,0.472306143,32.07934337,,,,1,0,0,0,1,1,1
379.61,1,380.0266667,373.8203294,-0.033727027,0.015930357,9.38,,371.9842308,379.8074548,-0.02411373,0.054885165,,2.76,2.76,0,0.938,1.876,0.5,33.33333333,,,,1,0,0,0,1,1,1
382.37,1,381.36,374.9802787,-0.02941923,0.015752476,5.52,,373.0665385,382.5671189,-0.017018432,0.054814976,,3.31,3.31,0,1.048,1.6,0.655,39.57703927,,,,1,0,0,0,1,1,1
385.68,0,382.6475,376.1598512,-0.029174113,0.015719513,2.76,,374.3715385,385.9194524,-0.018276231,0.054604836,,-4.96,0,4.96,1.048,1.324,0.791540785,44.18212479,,,,1,0,0,0,1,1,0
380.72,0,383.1533333,377.2357715,-0.041659325,0.015782633,12.14,,375.4965385,380.3200421,-0.030901593,0.054267643,,-4.42,0,4.42,0.552,1.766,0.312570781,23.81363244,,,,1,0,0,0,1,1,0
376.3,1,383.015,378.1248836,-0.052785259,0.015649528,16.01,,376.2392308,375.990766,-0.042152421,0.054080625,,2.21,2.21,0,0.165,1.766,0.093431484,8.544795443,,,,1,1,0,0,1,1,1
378.51,0,382.6933333,378.827722,-0.047222292,0.015029479,13.24,,376.6423077,378.7037872,-0.036527007,0.054086973,,2.21,2.21,0,0.221,1.545,0.143042071,12.51415629,,,,1,1,0,0,1,1,0
380.72,0,382.3258333,379.365893,-0.041659325,0.014715482,3.86,,377.1303846,380.8750933,-0.030901593,0.053989034,,0,0,0,0.938,1.324,0.708459215,41.46772767,,,,1,0,0,0,1,1,0
380.72,0,381.5441667,379.701012,-0.041659325,0.014540541,-1.11,,377.6184615,380.7080697,-0.030901593,0.05378598,,1.1,1.1,0,1.435,1.324,1.083836858,52.01159841,,,,1,0,0,0,0,1,0
381.82,0,380.9466667,379.8926512,-0.038890427,0.014386691,0.55,,377.8519231,381.9055331,-0.028101614,0.053551631,,6.07,6.07,0,1.435,1.49,0.963087248,49.05982906,,,,1,0,0,0,1,1,0
387.89,0,381.1766667,380.090192,-0.023611146,0.014520639,-10.48,,378.4461538,388.3503436,-0.012650817,0.053279713,,1.1,1.1,0,1.931,0.883,2.186862967,68.62117982,,,,1,0,0,0,0,1,0
388.99,1,381.7283333,380.3422138,-0.020842248,0.016311245,-16,,379.125,389.0392043,-0.009850837,0.052777709,,-1.1,0,1.1,2.373,0.773,3.069857697,75.42911634,,,,1,0,0,0,0,0,1
387.89,1,382.6016667,380.6898219,-0.023611146,0.020009253,-9.93,,379.7192308,387.8015997,-0.012650817,0.052212247,,0.55,0.55,0,2.263,1.27,1.781889764,64.05321257,,,,1,0,0,0,0,1,1
388.44,1,383.3375,381.097157,-0.022226697,0.021831897,-7.72,,380.4830769,388.4891077,-0.011250827,0.051673413,,4.42,4.42,0,2.263,1.491,1.517773307,60.28236548,,,,1,0,0,0,0,1,1
392.86,0,384.2116667,381.5763123,-0.011100763,0.023037774,-8.28,,381.5230769,393.1962225,-0.002792162,0.051087563,,-0.55,0,0.55,2.263,1.435,1.577003484,61.19524067,,,,1,0,0,0,0,1,0
392.31,0,384.7641667,382.0667515,-0.012485212,0.023341782,1.65,,382.5207692,392.241829,-0.012485212,0.050254894,,-0.56,0,0.56,2.208,2.373,0.930467762,48.19908317,,,,1,0,0,0,1,1,0
391.75,0,385.6833333,382.6231487,-0.013894832,0.024234116,5.52,,383.4969231,391.712167,-0.013894832,0.049430742,,-7.17,0,7.17,2.152,2.704,0.795857988,44.31630972,,,,1,0,1,0,1,1,0
384.58,0,386.3733333,383.2001002,-0.031943011,0.025569286,9.93,,384.0488462,384.0313718,-0.031943011,0.048598733,,-4.97,0,4.97,1.711,2.704,0.632766272,38.75424689,,,,1,0,1,0,1,1,0
379.61,1,386.465,383.7023924,-0.044453394,0.026327273,5.52,,384.2396154,379.2698945,-0.044453394,0.048115235,,2.76,2.76,0,2.152,2.704,0.795857988,44.31630972,,,,1,1,1,0,1,1,1
382.37,1,386.6025,384.1485628,-0.037505978,0.026718125,4.42,,384.4092308,382.6084697,-0.037505978,0.047828883,,-4.96,0,4.96,2.152,2.594,0.829606785,45.34344711,,,,1,1,1,0,1,1,1
377.41,1,386.3266667,384.4836557,-0.04999119,0.02745415,5.52,,384.2184615,377.0101177,-0.04999119,0.047408164,,-4.42,0,4.42,2.042,2.594,0.787201234,44.04659189,,,,1,1,0,0,1,1,1
372.99,1,385.5908333,384.6539907,-0.061117124,0.028576407,10.49,,383.7515385,372.6807602,-0.061117124,0.047185671,,4.97,4.97,0,1.6,2.649,0.60400151,37.65591904,,,,1,1,1,0,1,1,1
377.96,1,384.7633333,384.6708127,-0.048606741,0.030726483,9.93,,383.2846154,378.3660954,-0.048606741,0.047272349,,2.76,2.76,0,1.6,2.593,0.617045893,38.15883616,,,,1,1,1,0,1,1,1
380.72,1,384.0741667,384.579021,-0.041659325,0.034713271,5.52,,382.9665385,380.9010696,-0.041659325,0.047379917,,3.86,3.86,0,1.765,2.317,0.761760898,43.23860853,,,,1,1,0,0,1,1,1
384.58,0,383.7983333,384.4589152,-0.031943011,0.038232846,-0.55,,382.9453846,384.8629946,-0.031943011,0.047118479,,9.38,9.38,0,1.986,1.931,1.028482651,50.70206791,,,,1,0,1,0,0,1,0
393.96,0,384.2583333,384.4280564,-0.008331865,0.041210189,-11.59,,383.3911538,394.6597696,-0.008331865,0.046489528,,3.31,3.31,0,2.152,0.993,2.167170191,68.42607313,,,,1,0,0,0,0,1,0
397.27,0,384.6258333,384.4584837,0,0.042437675,-13.24,,384.155,397.470787,0,0.04525302,,-2.76,0,2.76,2.152,0.828,2.599033816,72.2147651,,,,1,0,0,0,0,0,0
394.51,0,384.8091667,384.5124349,0,0.042635299,-6.07,,384.7280769,394.2822472,0,0.043631427,,-9.38,0,9.38,1.876,1.269,1.478329393,59.65023847,,,,1,0,0,0,0,1,0
385.13,0,384.2575,384.4732141,-0.008521265,0.042088181,-4.96,,384.8342308,384.425981,-0.008521265,0.042125704,,1.66,1.66,0,1.765,1.269,1.390858944,58.17402769,,,,0,1,0,0,0,1,0
386.79,0,384.4416667,384.4683607,-0.00424776,0.043132072,-16.56,,384.8769231,386.9718476,-0.00424776,0.041217199,,-3.86,0,3.86,2.759,1.103,2.501359927,71.43966857,,,,0,0,1,1,0,0,0
382.93,0,384.7183333,384.506818,-0.014184945,0.043672792,-22.08,,384.9619231,382.6190886,-0.014184945,0.040162815,,0.55,0.55,0,3.311,1.103,3.001813237,75.01132759,,,,0,1,0,1,0,0,0
383.48,0,384.8108333,384.5535896,-0.012769025,0.043810017,-17.66,,385.2380769,383.546224,-0.012769025,0.039306664,,4.41,4.41,0,3.311,1.545,2.143042071,68.18369028,,,,0,1,0,1,0,1,0
387.89,0,385.6841667,384.7275245,-0.00141592,0.043597209,-20.41,,385.5988462,388.2241366,-0.00141592,0.038386186,,-1.65,0,1.65,3.311,1.27,2.607086614,72.27679546,,,,1,0,1,1,0,0,0
386.24,0,386.7883333,385.044572,-0.00566368,0.042414948,-16.56,,385.8111538,386.0873741,-0.00566368,0.037135219,,-2.21,0,2.21,3.146,1.49,2.111409396,67.86022433,,,,1,0,1,1,0,1,0
384.03,0,387.2941667,385.3906635,-0.011353105,0.041299713,-19.31,,385.9384615,383.8717405,-0.011353105,0.035876362,,-1.66,0,1.66,3.421,1.49,2.295973154,69.65994706,,,,1,1,0,1,0,1,0
382.37,0,387.4316667,385.704664,-0.015626609,0.040113416,-21.52,,385.9596154,382.2544815,-0.015626609,0.03474429,,1.66,1.66,0,3.642,1.49,2.444295302,70.9664848,,,,1,1,1,1,0,0,0
384.03,0,387.3858333,385.9633054,-0.011353105,0.038632629,-17.66,,385.8111538,384.1665783,-0.011353105,0.033677408,,4.41,4.41,0,3.642,1.876,1.941364606,66.0021747,,,,1,1,0,1,0,1,0
388.44,0,386.9258333,386.1113867,0,0.036005166,-18.21,,385.79,388.7687247,0,0.032411638,,-8.27,0,8.27,3.642,1.821,2,66.66666667,,,,1,0,0,1,0,1,0
380.17,0,385.5008333,386.0174554,0,0.031610664,-14.35,,385.4930769,379.5085596,0,0.030678389,,-9.94,0,9.94,3.256,1.821,1.788028556,64.13236163,,,,1,1,0,1,0,1,0
370.23,0,383.4775,385.626693,0,0.028599806,-7.72,,384.7926923,369.5162646,0,0.029665898,,-9.38,0,9.38,2.593,1.821,1.423942889,58.74490258,,,,0,1,0,0,0,1,0
360.85,0,381.4541667,384.9847659,-0.025335602,0.027361171,-6.06,,383.5615385,360.1833643,-0.025335602,0.029305598,,4.97,4.97,0,2.427,1.821,1.332784185,57.13276836,,,,0,1,1,0,0,1,0
365.82,0,379.7066667,384.1727506,-0.011911514,0.02786616,-20.97,,382.5426923,366.2535874,-0.011911514,0.029369411,,1.66,1.66,0,3.421,1.324,2.583836858,72.09694415,,,,0,1,1,0,0,0,0
367.48,0,378.4191667,383.2875839,-0.007427815,0.027865217,-23.73,,381.6092308,367.5743394,-0.007427815,0.029642902,,2.2,2.2,0,3.531,1.158,3.049222798,75.30390275,,,,0,1,1,0,0,0,0
369.68,0,377.2691667,382.3616735,-0.001485563,0.028587254,-27.03,,381.0361538,369.8419739,-0.001485563,0.030085309,,-4.96,0,4.96,3.641,0.938,3.881663113,79.51517799,,,,0,1,1,0,0,0,0
364.72,0,375.3383333,381.2811596,-0.014882641,0.027699081,-20.42,,380.4634615,364.326002,-0.014882641,0.030414788,,-3.87,0,3.87,3.145,1.103,2.851314597,74.03483992,,,,0,1,0,0,0,0,0
360.85,0,373.2225,380.0413659,-0.025335602,0.028457793,-16.55,,379.6357692,360.5826152,-0.025335602,0.031101853,,5.52,5.52,0,2.758,1.103,2.500453309,71.43227143,,,,0,1,1,0,0,0,0
366.37,0,371.7508333,378.7658993,-0.010425951,0.028506454,-17.65,,379.2111538,366.8151834,-0.010425951,0.031911746,,3.86,3.86,0,2.758,0.993,2.777442095,73.52705945,,,,0,1,1,0,0,0,0
370.23,0,370.7391667,377.5310174,0,0.029032365,-27.03,,379.105,370.4926782,0,0.032736169,,-4.41,0,4.41,3.31,0.607,5.453047776,84.50344652,,,,0,1,0,0,0,0,0
365.82,0,369.2216667,376.2526557,0,0.027049635,-23.17,,378.6380769,365.4605632,0,0.033418915,,-3.31,0,3.31,2.924,0.607,4.817133443,82.80940244,,,,0,1,0,0,0,0,0
362.51,0,367.0608333,374.8385292,0,0.024963977,-16,,377.9376923,362.2830336,0,0.034211036,,-7.72,0,7.72,2.593,0.993,2.611278953,72.30897936,,,,0,1,0,0,0,0,0
354.79,0,364.9458333,373.316576,-0.001547813,0.022912275,-8.28,,376.7919231,354.2136128,0,0.035266696,,-9.94,0,9.94,1.821,0.993,1.833836858,64.71215352,,,,0,1,0,0,0,1,0
344.85,1,362.8308333,371.7033848,-0.029521022,0.022237102,1.66,,374.9030769,344.1297221,-0.011097729,0.036437634,,-1.1,0,1.1,0.827,0.993,0.832829809,45.43956044,,,,0,1,0,0,1,1,1
343.75,1,361.4058333,370.1191461,-0.032616649,0.022184256,0.55,,372.8446154,343.7207906,-0.014252122,0.037047048,,-1.1,0,1.1,0.938,0.993,0.944612286,48.57586743,,,,0,1,0,0,1,1,1
342.65,1,359.475,368.4815852,-0.035712276,0.022583726,1.65,,370.85,342.5676315,-0.017406515,0.037679865,,1.65,1.65,0,0.828,0.993,0.833836858,45.46952224,,,,0,1,0,0,1,1,1
344.3,1,357.5433333,366.7987772,-0.031068835,0.024092606,1.66,,369.2796154,344.4332591,-0.023484032,0.038072013,,0,0,0,0.828,0.994,0.832997988,45.44456641,,,,0,1,0,0,1,1,1
344.3,0,355.4283333,365.0494781,-0.031068835,0.024746973,8.28,,367.6453846,344.2897493,-0.031068835,0.03847488,,4.42,4.42,0,0.828,1.656,0.5,33.33333333,,,,0,1,1,0,1,1,0
348.72,0,354.095,363.3641738,-0.018630044,0.025718004,6.62,,366.3296154,349.0607885,-0.018630044,0.038841092,,-5.52,0,5.52,0.828,1.49,0.555704698,35.72044866,,,,0,1,1,0,1,1,0
343.2,0,352.6241667,361.711865,-0.034164462,0.026880692,11.59,,364.7803846,342.7491701,-0.034164462,0.039394012,,-0.55,0,0.55,0.331,1.49,0.222147651,18.17682592,,,,0,1,1,0,1,1,0
342.65,0,350.6475,360.009655,-0.035712276,0.027355166,7.17,,363.0403846,342.6423715,-0.035712276,0.039708559,,3.86,3.86,0,0.773,1.49,0.518791946,34.15819708,,,,0,1,0,0,1,1,0
346.51,0,348.6708333,358.2652209,-0.030849695,0.027944618,-5.52,,361.5123077,346.8075099,-0.02484944,0.039866301,,0,0,0,1.656,1.104,1.5,60,,,,0,1,0,0,0,1,0
346.51,0,347.0616667,356.5415972,-0.030849695,0.028536028,-7.17,,360.0692308,346.4871146,-0.02484944,0.04011243,,0,0,0,1.821,1.104,1.649456522,62.25641026,,,,0,1,0,0,0,1,0
346.51,0,345.7283333,354.8780181,-0.030849695,0.029724209,-14.9,,358.69,346.5117604,-0.02484944,0.040332272,,-2.21,0,2.21,2.594,1.104,2.349637681,70.14602488,,,,0,1,0,0,0,0,0
344.3,0,344.8541667,353.3358871,-0.040011153,0.031218306,-8.27,,357.1619231,344.1298646,-0.031068835,0.040424618,,0,0,0,2.373,1.546,1.534928849,60.55116101,,,,0,1,0,0,0,1,0
344.3,0,344.8083333,352.0239558,-0.040011153,0.032139959,-14.9,,355.4642308,344.3130873,-0.031068835,0.040465936,,1.66,1.66,0,3.036,1.546,1.96377749,66.25927543,,,,0,1,0,0,0,1,0
345.96,0,344.9925,350.9421934,-0.035382685,0.032279423,-11.04,,354.1484615,346.0866856,-0.026397253,0.040380108,,6.62,6.62,0,3.036,1.932,1.571428571,61.11111111,,,,0,1,0,0,0,1,0
352.58,0,345.82,350.1541636,-0.016924578,0.032599393,-27.59,,353.4696154,353.0794857,-0.007767209,0.040253494,,2.76,2.76,0,4.029,1.27,3.172440945,76.03321381,,,,0,0,0,0,0,0,0
355.34,0,346.74,349.6289077,-0.013766306,0.033061096,-25.38,,353.2576923,355.5138857,0,0.040506407,,-0.55,0,0.55,4.029,1.491,2.70221328,72.98913043,,,,0,0,0,0,0,0,0
354.79,0,347.6141667,349.3189475,-0.022778604,0.033864376,-20.97,,352.8334615,354.7343165,0,0.04060178,,-4.97,0,4.97,3.974,1.877,2.117208311,67.92001367,,,,0,0,0,0,0,1,0
349.82,1,347.7058333,349.0707761,-0.036467801,0.034967254,-13.79,,352.1542308,349.4419757,0,0.040629983,,-8.83,0,8.83,3.477,2.098,1.65729266,62.367713,,,,0,0,0,0,0,1,1
340.99,1,347.5216667,348.8324516,-0.06078885,0.035873909,-6.07,,351.0507692,340.339848,0,0.040531168,,-1.65,0,1.65,2.705,2.098,1.289323165,56.31896731,,,,0,1,0,0,0,1,1
339.34,1,347.2458333,348.5883565,-0.065333554,0.036638676,1.65,,350.0746154,339.2630886,-0.029958264,0.040115334,,-7.73,0,7.73,2.54,2.705,0.939001848,48.4270734,,,,0,1,0,0,1,1,1
331.61,1,346.0041667,348.1907888,-0.0866248,0.036760306,18.21,,348.95,331.0213009,-0.072523354,0.039586221,,4.42,4.42,0,1.767,3.588,0.492474916,32.99719888,,,,0,1,0,0,1,1,1
336.03,1,345.1308333,347.7200264,-0.074450504,0.035885634,21.51,,347.7830769,336.4152845,-0.060161101,0.038737898,,-6.63,0,6.63,1.767,3.918,0.450995406,31.0817942,,,,0,1,0,0,1,1,1
329.4,1,343.705,347.10233,-0.098201331,0.035260387,23.73,,346.2126923,328.8603627,-0.078704481,0.038151374,,5.52,5.52,0,1.545,3.918,0.394333844,28.2811642,,,,0,1,0,0,1,1,1
334.92,1,342.9233333,346.4594075,-0.083089222,0.03375434,20.97,,345.0242308,335.3861259,-0.066164785,0.037063358,,-9.93,0,9.93,1.545,3.642,0.424217463,29.78600347,,,,0,1,0,0,1,1,1
324.99,1,341.3141667,345.667832,-0.110274591,0.032319257,33.66,,343.5811538,324.190298,-0.093851945,0.036262123,,4.97,4.97,0,0.552,3.918,0.140888208,12.34899329,,,,0,1,0,0,1,1,1
329.96,1,339.9808333,344.7929091,-0.096668218,0.028253191,23.17,,342.6261538,330.4038232,-0.079994424,0.034578479,,3.86,3.86,0,1.104,3.421,0.322712657,24.39779006,,,,0,1,0,0,1,1,1
333.82,1,338.4175,343.8120769,-0.086100693,0.024868052,20.97,,342.2019231,334.0827828,-0.069231842,0.033260809,,2.21,2.21,0,1.104,3.201,0.344892221,25.6445993,,,,0,1,0,0,1,1,1
336.03,1,336.8083333,342.7345779,-0.080050374,0.021952962,19.31,,341.905,336.1797859,-0.067360533,0.032132438,,-1.11,0,1.11,1.104,3.035,0.363756178,26.67310945,,,,0,1,0,0,1,1,1
334.92,1,335.1525,341.5681044,-0.084467771,0.019268214,25.38,,341.6076923,334.8230934,-0.07750785,0.03113294,,6.07,6.07,0,0.993,3.531,0.281223449,21.94960212,,,,0,1,0,0,1,1,1
340.99,1,334.4166667,340.4678832,-0.067874911,0.016985627,22.07,,341.4803846,341.4643774,-0.06078885,0.029867131,,8.83,8.83,0,0.993,3.2,0.3103125,23.68232769,,,,0,0,0,0,1,1,1
349.82,1,335.1525,339.6501319,-0.043737357,0.017922311,10.48,,341.6926923,350.4627402,-0.036467801,0.029106571,,7.72,7.72,0,1.269,2.317,0.54769098,35.38761852,,,,0,0,0,0,1,1,1
357.54,1,336.6691667,339.1915219,-0.022634082,0.018745826,-4.96,,342.0319231,358.0844046,-0.015204098,0.028827695,,-4.41,0,4.41,2.041,1.545,1.321035599,56.9157836,,,,0,0,0,0,0,1,1
353.13,1,338.4625,339.0793647,-0.034689191,0.018896762,2.21,,342.4138462,352.748892,-0.027350851,0.028782093,,2.76,2.76,0,1.6,1.821,0.878638111,46.76995031,,,,0,0,0,0,1,1,1
355.89,1,340.1175,339.2390778,-0.027144497,0.019090038,2.76,,342.9230769,356.1316237,-0.019748802,0.02855586,,2.76,2.76,0,1.6,1.876,0.852878465,46.02991945,,,,0,0,0,0,1,1,1
